"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
"2020-04-13 11:11:18.18","0","12","제주","<U+6D4E>州","Jeju","0","5","7","0","0","1.79","1127","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","115","경남","<U+5E86>南","Gyeongsangnam-do","0","84","31","0","0","3.42","1126","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","50","1337","경북","<U+5E86>北","Gyeongsangbuk-do","4","1020","267","4","0","50.22","1125","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","15","전남","全南","Jeollanam-do","0","6","9","0","0","0.8","1124","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","17","전북","全北","Jeollabuk-do","0","8","9","0","0","0.94","1123","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","139","충남","忠南","Chungcheongnam-do","0","109","30","0","0","6.55","1122","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","45","충북","忠北","Chungcheongbuk-do","0","31","14","0","0","2.81","1121","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","1","49","강원","江原","Gangwon-do","0","28","20","0","0","3.18","1120","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","13","631","경기","京畿","Gyeonggi-do","3","305","313","1","2","4.76","1119","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","46","세종","世宗","Sejong","0","22","24","0","0","13.44","1118","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","1","41","울산","蔚山","Ulsan","0","33","7","0","0","3.57","1117","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","39","대전","大田","Daejeon","0","23","16","0","0","2.65","1116","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","27","광주","光州","Gwangju","0","19","8","0","0","1.85","1115","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","0","87","인천","仁川","Incheon","1","39","48","0","1","2.94","1114","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","147","6819","대구","大邱","Daegu","3","5395","1277","3","0","279.87","1113","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","3","126","부산","釜山","Busan","0","103","20","0","0","3.69","1112","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","2","610","서울","首<U+5C14>","Seoul","8","214","394","1","7","6.27","1111","2020년 04월 13일 00시",""
"2020-04-13 11:11:18.18","217","10537","합계","合<U+8BA1>","Total","25","7447","2873","9","16","20.32","1110","2020년 04월 13일 00시",""
"2020-04-12 11:26:08.08","0","376","검역","隔離區","Lazaretto","18","3","373","0","18","-","1109","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","12","제주","<U+6D4E>州","Jeju","0","4","8","0","0","1.79","1108","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","115","경남","<U+5E86>南","Gyeongsangnam-do","0","84","31","0","0","3.42","1107","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","49","1333","경북","<U+5E86>北","Gyeongsangbuk-do","3","1013","271","3","0","50.07","1106","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","15","전남","全南","Jeollanam-do","0","5","10","0","0","0.80","1105","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","17","전북","全北","Jeollabuk-do","0","8","9","0","0","0.94","1104","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","139","충남","忠南","Chungcheongnam-do","1","108","31","1","0","6.55","1103","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","45","충북","忠北","Chungcheongbuk-do","0","29","16","0","0","2.81","1102","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","1","49","강원","江原","Gangwon-do","0","27","21","0","0","3.18","1101","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","12","628","경기","京畿","Gyeonggi-do","4","292","324","1","3","4.74","1100","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","46","세종","世宗","Sejong","0","22","24","0","0","13.44","1099","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","1","41","울산","蔚山","Ulsan","0","32","8","0","0","3.57","1098","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","39","대전","大田","Daejeon","0","23","16","0","0","2.65","1097","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","27","광주","光州","Gwangju","0","19","8","0","0","1.85","1096","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","0","86","인천","仁川","Incheon","1","38","48","0","1","2.91","1095","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","146","6816","대구","大邱","Daegu","2","5356","1314","1","1","279.75","1094","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","3","126","부산","釜山","Busan","0","103","20","0","0","3.69","1093","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","2","602","서울","首<U+5C14>","Seoul","3","202","398","2","1","6.18","1092","2020년 4월 12일 00시",""
"2020-04-12 11:26:08.08","214","10512","합계","合<U+8BA1>","Total","32","7368","2930","8","24","20.27","1091","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","검역","隔離區","Lazaretto","18",NA,NA,"3","376","","1090","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","제주","<U+6D4E>州","Jeju","0",NA,"179","4","12","","1089","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","경남","<U+5E86>南","Gyeongsangnam-do","0",NA,"342","84","115","","1088","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"49","경북","<U+5E86>北","Gyeongsangbuk-do","3",NA,"5007","1013","1333","","1087","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","전남","全南","Jeollanam-do","0",NA,"80","5","15","","1086","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","전북","全北","Jeollabuk-do","0",NA,"94","8","17","","1085","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","충남","忠南","Chungcheongnam-do","1",NA,"655","108","139","","1084","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","충북","忠北","Chungcheongbuk-do","0",NA,"281","29","45","","1083","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"1","강원","江原","Gangwon-do","0",NA,"318","27","49","","1082","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"12","경기","京畿","Gyeonggi-do","4",NA,"474","292","628","","1081","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","세종","世宗","Sejong","0",NA,"1344","22","46","","1080","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"1","울산","蔚山","Ulsan","0",NA,"357","32","41","","1079","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","대전","大田","Daejeon","0",NA,"265","23","39","","1078","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","광주","光州","Gwangju","0",NA,"185","19","27","","1077","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"0","인천","仁川","Incheon","1",NA,"291","38","86","","1076","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"146","대구","大邱","Daegu","2",NA,"27975","5356","6816","","1075","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"3","부산","釜山","Busan","0",NA,"369","103","126","","1074","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"2","서울","首<U+5C14>","Seoul","3",NA,"618","202","602","","1073","2020년 4월 12일 00시",""
"2020-04-12 11:18:47.47",NA,"214","합계","合<U+8BA1>","Total","32",NA,"2027","7368","10512","","1072","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","검역","隔離區","Lazaretto","18",NA,NA,"3","376","","1071","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","제주","<U+6D4E>州","Jeju","0",NA,"179","4","12","","1070","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","경남","<U+5E86>南","Gyeongsangnam-do","0",NA,"342","84","115","","1069","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"49","경북","<U+5E86>北","Gyeongsangbuk-do","3",NA,"5007","1013","1333","","1068","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","전남","全南","Jeollanam-do","0",NA,"80","5","15","","1067","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","전북","全北","Jeollabuk-do","0",NA,"94","8","17","","1066","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","충남","忠南","Chungcheongnam-do","1",NA,"655","108","139","","1065","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","충북","忠北","Chungcheongbuk-do","0",NA,"281","29","45","","1064","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"1","강원","江原","Gangwon-do","0",NA,"318","27","49","","1063","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"12","경기","京畿","Gyeonggi-do","4",NA,"474","292","628","","1062","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","세종","世宗","Sejong","0",NA,"1344","22","46","","1061","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"1","울산","蔚山","Ulsan","0",NA,"357","32","41","","1060","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","대전","大田","Daejeon","0",NA,"265","23","39","","1059","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","광주","光州","Gwangju","0",NA,"185","19","27","","1058","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"0","인천","仁川","Incheon","1",NA,"291","38","86","","1057","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"146","대구","大邱","Daegu","2",NA,"27975","5356","6816","","1056","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"3","부산","釜山","Busan","0",NA,"369","103","126","","1055","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"2","서울","首<U+5C14>","Seoul","3",NA,"618","202","602","","1054","2020년 4월 12일 00시",""
"2020-04-12 11:10:47.47",NA,"214","합계","合<U+8BA1>","Total","32",NA,"2027","7368","10512","","1053","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","검역","隔離區","Lazaretto","18",NA,NA,"3","376","","1052","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","제주","<U+6D4E>州","Jeju","0",NA,"179","4","12","","1051","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","경남","<U+5E86>南","Gyeongsangnam-do","0",NA,"342","84","115","","1050","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"49","경북","<U+5E86>北","Gyeongsangbuk-do","3",NA,"5007","1013","1333","","1049","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","전남","全南","Jeollanam-do","0",NA,"80","5","15","","1048","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","전북","全北","Jeollabuk-do","0",NA,"94","8","17","","1047","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","충남","忠南","Chungcheongnam-do","1",NA,"655","108","139","","1046","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","충북","忠北","Chungcheongbuk-do","0",NA,"281","29","45","","1045","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"1","강원","江原","Gangwon-do","0",NA,"318","27","49","","1044","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"12","경기","京畿","Gyeonggi-do","4",NA,"474","292","628","","1043","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","세종","世宗","Sejong","0",NA,"1344","22","46","","1042","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"1","울산","蔚山","Ulsan","0",NA,"357","32","41","","1041","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","대전","大田","Daejeon","0",NA,"265","23","39","","1040","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","광주","光州","Gwangju","0",NA,"185","19","27","","1039","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"0","인천","仁川","Incheon","1",NA,"291","38","86","","1038","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"146","대구","大邱","Daegu","2",NA,"27975","5356","6816","","1037","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"3","부산","釜山","Busan","0",NA,"369","103","126","","1036","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"2","서울","首<U+5C14>","Seoul","3",NA,"618","202","602","","1035","2020년 4월 12일 00시",""
"2020-04-12 11:08:16.16",NA,"214","합계","合<U+8BA1>","Total","32",NA,"2027","7368","10512","","1034","2020년 4월 12일 00시",""
"2020-04-11 11:04:48.48","0","358","검역","隔離區","Lazaretto","6","3","355","0","6","-","1033","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","12","제주","<U+6D4E>州","Jeju","0","4","8","0","0","1.79","1032","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","115","경남","<U+5E86>南","Gyeongsangnam-do","0","83","32","0","0","3.42","1031","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","48","1330","경북","<U+5E86>北","Gyeongsangbuk-do","3","1004","278","3","0","49.95","1030","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","15","전남","全南","Jeollanam-do","0","5","10","0","0","0.8","1029","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","17","전북","全北","Jeollabuk-do","0","8","9","0","0","0.94","1028","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","138","충남","忠南","Chungcheongnam-do","0","106","32","0","0","6.5","1027","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","45","충북","忠北","Chungcheongbuk-do","0","28","17","0","0","2.81","1026","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","1","49","강원","江原","Gangwon-do","0","26","22","0","0","3.18","1025","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","11","624","경기","京畿","Gyeonggi-do","9","286","327","6","3","4.71","1024","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","46","세종","世宗","Sejong","0","20","26","0","0","13.44","1023","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","1","41","울산","蔚山","Ulsan","1","30","10","0","1","3.57","1022","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","39","대전","大田","Daejeon","0","22","17","0","0","2.65","1021","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","27","광주","光州","Gwangju","0","17","10","0","0","1.85","1020","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","0","85","인천","仁川","Incheon","0","35","50","0","0","2.88","1019","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","145","6814","대구","大邱","Daegu","7","5271","1398","6","1","279.66","1018","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","3","126","부산","釜山","Busan","0","100","23","0","0","3.69","1017","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","2","599","서울","首<U+5C14>","Seoul","4","195","402","3","1","6.15","1016","2020년 04월 11일 00시",""
"2020-04-11 11:04:48.48","211","10480","합계","合<U+8BA1>","Total","30","7243","3026","18","12","20.21","1015","2020년 04월 11일 00시",""
"2020-04-10 11:17:35.35","0","352","검역","隔離區","Lazaretto","4","3","349","0","4","-","1014","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","12","제주","<U+6D4E>州","Jeju","0","4","8","0","0","1.79","1013","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","115","경남","<U+5E86>南","Gyeongsangnam-do","0","82","33","0","0","3.42","1012","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","48","1327","경북","<U+5E86>北","Gyeongsangbuk-do","7","994","285","7","0","49.84","1011","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","15","전남","全南","Jeollanam-do","0","4","11","0","0","0.80","1010","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","17","전북","全北","Jeollabuk-do","0","8","9","0","0","0.94","1009","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","138","충남","忠南","Chungcheongnam-do","0","105","33","0","0","6.50","1008","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","45","충북","忠北","Chungcheongbuk-do","0","28","17","0","0","2.81","1007","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","1","49","강원","江原","Gangwon-do","0","26","22","0","0","3.18","1006","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","11","615","경기","京畿","Gyeonggi-do","9","269","335","8","1","4.64","1005","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","46","세종","世宗","Sejong","0","20","26","0","0","13.44","1004","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","1","40","울산","蔚山","Ulsan","0","28","11","0","0","3.49","1003","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","39","대전","大田","Daejeon","0","21","18","0","0","2.65","1002","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","27","광주","光州","Gwangju","0","15","12","0","0","1.85","1001","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","0","85","인천","仁川","Incheon","1","34","51","1","0","2.88","1000","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","142","6807","대구","大邱","Daegu","0","5193","1472","0","0","279.38","999","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","3","126","부산","釜山","Busan","1","98","25","1","0","3.69","998","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","2","595","서울","首<U+5C14>","Seoul","5","185","408","5","0","6.11","997","2020년 04월 10일 00시",""
"2020-04-10 11:17:35.35","208","10450","합계","合<U+8BA1>","Total","27","7117","3125","22","5","20.16","996","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","352","검역","隔離區","Lazaretto","4","3","349","0","4","-","995","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","12","제주","<U+6D4E>州","Jeju","0","4","8","0","0","1.79","994","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","115","경남","<U+5E86>南","Gyeongsangnam-do","0","82","33","0","0","3.42","993","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","48","1327","경북","<U+5E86>北","Gyeongsangbuk-do","7","994","285","7","0","49.84","992","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","15","전남","全南","Jeollanam-do","0","4","11","0","0","0.80","991","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","17","전북","全北","Jeollabuk-do","0","8","9","0","0","0.94","990","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","138","충남","忠南","Chungcheongnam-do","0","105","33","0","0","6.50","989","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","45","충북","忠北","Chungcheongbuk-do","0","28","17","0","0","2.81","988","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","1","49","강원","江原","Gangwon-do","0","26","22","0","0","3.18","987","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","11","615","경기","京畿","Gyeonggi-do","9","269","335","8","1","4.64","986","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","46","세종","世宗","Sejong","0","20","26","0","0","13.44","985","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","1","40","울산","蔚山","Ulsan","0","28","11","0","0","3.49","984","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","39","대전","大田","Daejeon","0","21","18","0","0","2.65","983","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","27","광주","光州","Gwangju","0","15","12","0","0","1.85","982","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","0","85","인천","仁川","Incheon","1","34","51","1","0","2.88","981","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","142","6807","대구","大邱","Daegu","0","5193","1472","0","0","279.38","980","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","3","126","부산","釜山","Busan","1","98","25","1","0","3.69","979","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","2","595","서울","首<U+5C14>","Seoul","5","185","408","5","0","6.11","978","2020년 04월 10일 00시",""
"2020-04-10 11:17:32.32","208","10450","합계","合<U+8BA1>","Total","27","7117","3125","22","5","20.16","977","2020년 04월 10일 00시",""
"2020-04-10 10:52:03.03","0","348","검역","隔離區","Lazaretto","10","3","345","0","10","-","976","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","12","제주","<U+6D4E>州","Jeju","0","4","8","0","0","1.79","975","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","115","경남","<U+5E86>南","Gyeongsangnam-do","2","82","33","1","1","3.42","974","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","47","1320","경북","<U+5E86>北","Gyeongsangbuk-do","0","968","305","0","0","49.58","973","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","15","전남","全南","Jeollanam-do","0","4","11","0","0","0.80","972","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","17","전북","全北","Jeollabuk-do","0","7","10","0","0","0.94","971","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","138","충남","忠南","Chungcheongnam-do","1","105","33","1","0","6.50","970","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","45","충북","忠北","Chungcheongbuk-do","0","30","15","0","0","2.81","969","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","1","49","강원","江原","Gangwon-do","0","24","24","0","0","3.18","968","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","11","606","경기","京畿","Gyeonggi-do","10","259","336","5","5","4.57","967","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","46","세종","世宗","Sejong","0","16","30","0","0","13.44","966","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","1","40","울산","蔚山","Ulsan","0","28","11","0","0","3.49","965","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","39","대전","大田","Daejeon","0","20","19","0","0","2.65","964","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","27","광주","光州","Gwangju","0","15","12","0","0","1.85","963","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","0","84","인천","仁川","Incheon","0","31","53","0","0","2.84","962","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","139","6807","대구","大邱","Daegu","4","5106","1562","4","0","279.38","961","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","3","125","부산","釜山","Busan","0","97","25","0","0","3.66","960","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","2","590","서울","首<U+5C14>","Seoul","12","174","414","5","7","6.06","959","2020년 4월 09일 00시",""
"2020-04-10 10:52:03.03","204","10423","합계","合<U+8BA1>","Total","39","6973","3246","16","23","20.10","958","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","348","검역","隔離區","Lazaretto","10","3","345","0","10","-","957","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","12","제주","<U+6D4E>州","Jeju","0","4","8","0","0","1.79","956","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","115","경남","<U+5E86>南","Gyeongsangnam-do","2","82","33","1","1","3.42","955","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","47","1320","경북","<U+5E86>北","Gyeongsangbuk-do","0","968","305","0","0","49.58","954","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","15","전남","全南","Jeollanam-do","0","4","11","0","0","0.80","953","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","17","전북","全北","Jeollabuk-do","0","7","10","0","0","0.94","952","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","138","충남","忠南","Chungcheongnam-do","1","105","33","1","0","6.50","951","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","45","충북","忠北","Chungcheongbuk-do","0","30","15","0","0","2.81","950","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","1","49","강원","江原","Gangwon-do","0","24","24","0","0","3.18","949","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","11","606","경기","京畿","Gyeonggi-do","10","259","336","5","5","4.57","948","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","46","세종","世宗","Sejong","0","16","30","0","0","13.44","947","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","1","40","울산","蔚山","Ulsan","0","28","11","0","0","3.49","946","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","39","대전","大田","Daejeon","0","20","19","0","0","2.65","945","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","27","광주","光州","Gwangju","0","15","12","0","0","1.85","944","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","0","84","인천","仁川","Incheon","0","31","53","0","0","2.84","943","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","139","6807","대구","大邱","Daegu","4","5106","1562","4","0","279.38","942","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","3","125","부산","釜山","Busan","0","97","25","0","0","3.66","941","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","2","590","서울","首<U+5C14>","Seoul","12","174","414","5","7","6.06","940","2020년 4월 09일 00시",""
"2020-04-10 10:51:57.57","204","10423","합계","合<U+8BA1>","Total","39","6973","3246","16","23","20.10","939","2020년 4월 09일 00시",""
"2020-04-09 19:39:46.46","0","348","검역","隔離區","Lazaretto","10","3","345","0","10","-","934","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","12","제주","<U+6D4E>州","Jeju","0","4","8","0","0","1.79","933","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","115","경남","<U+5E86>南","Gyeongsangnam-do","2","82","33","1","1","3.42","932","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","47","1320","경북","<U+5E86>北","Gyeongsangbuk-do","0","968","305","0","0","49.58","931","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","15","전남","全南","Jeollanam-do","0","4","11","0","0","0.80","930","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","17","전북","全北","Jeollabuk-do","0","7","10","0","0","0.94","929","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","138","충남","忠南","Chungcheongnam-do","1","105","33","1","0","6.50","928","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","45","충북","忠北","Chungcheongbuk-do","0","30","15","0","0","2.81","927","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","1","49","강원","江原","Gangwon-do","0","24","24","0","0","3.18","926","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","11","606","경기","京畿","Gyeonggi-do","10","259","336","5","5","4.57","925","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","46","세종","世宗","Sejong","0","16","30","0","0","13.44","924","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","1","40","울산","蔚山","Ulsan","0","28","11","0","0","3.49","923","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","39","대전","大田","Daejeon","0","20","19","0","0","2.65","922","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","27","광주","光州","Gwangju","0","15","12","0","0","1.85","921","2020년 4월 08일 00시",""
"2020-04-09 19:39:46.46","0","84","인천","仁川","Incheon","0","31","53","0","0","2.84","920","2020년 4월 08일 00시",""
